Triazine_ID,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,AromaticRings,n_triazine_rings,mol,PAINS,PAINS_Alert,BRENK,BRENK_Alert,NIH,NIH_Alert,ZINC,ZINC_Alert,Alert_Count,Has_Hydrazine,Has_Acyl_Hydrazide
TRZ01558,Cc1nnc(C2CC(O)CN2S(=O)(=O)c2ccc3ccccc3c2)nc1C,384.46,2.14,96.28,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16420>,False,,False,,False,,False,,0,False,False
TRZ01559,Cc1nnc(Cc2cc(=O)n(-c3ccc(F)cc3)[nH]2)nc1C,299.31,1.7,76.46,1,4,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16490>,False,,False,,False,,False,,0,False,False
TRZ01560,Cc1nnc(CCCCCNC(=O)c2ccccc2)nc1C,298.39,2.63,67.77,1,4,7,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16500>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ01561,Cc1nnc(/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccc(Br)cc2)nc1C,454.28,4.09,110.91,1,6,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16570>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01562,COc1ccc2c(c1)CCC/C2=N/Nc1nc(-c2nnc(C)c(C)n2)cs1,380.48,3.77,85.18,1,8,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF165E0>,False,,True,imine_1,False,,False,,1,False,False
TRZ01563,Cc1nnc(Cn2nc(C(F)(F)F)c(Cl)c2C)nc1C,305.69,2.71,56.49,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16650>,False,,False,,False,,False,,0,False,False
TRZ01564,Cc1nnc(Cc2csc(-c3ccc(F)cc3)n2)nc1C,300.36,3.34,51.56,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF166C0>,False,,False,,False,,False,,0,False,False
TRZ01565,COc1cc(/C=C(/NC(=O)c2ccc(Cl)cc2)c2nnc(C)c(C)n2)cc(OC)c1OC,454.91,4.1,95.46,1,7,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16730>,False,,False,,False,,False,,0,False,False
TRZ01566,Cc1nnc(-c2[nH]c3ccc(CCN4C(=O)NC(C)(C)C4=O)cc3c2CCN(C)C)nc1C,449.56,2.61,107.11,2,6,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF167A0>,True,indol_3yl_alk(461),True,hydantoin,False,,False,,2,False,False
TRZ01567,Cc1nnc(Cc2c(C)n(-c3ccccc3)c3ccccc23)nc1C,328.42,4.33,43.6,0,3,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16810>,False,,False,,False,,False,,0,False,False
TRZ01568,COc1cccc(OC)c1C(=O)NCc1nnc(C)c(C)n1,302.33,1.44,86.23,1,6,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16880>,False,,False,,False,,False,,0,False,False
TRZ01570,Cc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3ccsc3)n2)nc1C,357.44,4.91,67.35,1,5,2,5,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF168F0>,False,,False,,False,,False,,0,False,False
TRZ01572,COc1ccc2c(c1)c(C(C)c1nnc(C)c(C)n1)c(C)n2Cc1ccccc1,386.5,4.96,52.83,0,4,5,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16960>,True,indol_3yl_alk(461),False,,False,,False,,1,False,False
TRZ01573,Cc1nnc(/C=C/c2cc(C(=O)c3ccccc3)cn2C)nc1C,318.38,3.23,60.67,0,4,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF169D0>,False,,False,,False,,False,,0,False,False
TRZ01574,Cc1nnc(COc2ccc(C(=O)Nc3cccc(F)c3)c3ccccc23)nc1C,402.43,4.61,77.0,1,5,5,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16A40>,False,,False,,False,,False,,0,False,False
TRZ01575,Cc1nnc(C2Cc3cc(C(=O)c4cccs4)c(Cl)c(Cl)c3O2)nc1C,406.29,4.76,64.97,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16AB0>,False,,False,,False,,False,,0,False,False
TRZ01576,CC[C@]12CCC[C@@H]3[C@H]1c1c(c4c(O)cccc4n1C(=O)C2)C[C@H]3c1nnc(C)c(C)n1,416.53,4.81,80.9,1,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16B20>,False,,False,,False,,False,,0,False,False
TRZ01577,Cc1nnc(CC(=O)Nc2ccccc2[N+](=O)[O-])nc1C,287.28,1.58,110.91,1,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16B90>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01578,Cc1nnc(CC(=O)Nc2cccc([N+](=O)[O-])c2)nc1C,287.28,1.58,110.91,1,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16C00>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01579,Cc1nnc(CC(=O)Nc2ccc([N+](=O)[O-])cc2)nc1C,287.28,1.58,110.91,1,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16C70>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01580,Cc1nnc(Cn2c(=O)c(C)nc3ccccc32)nc1C,281.32,1.56,73.56,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16CE0>,False,,False,,False,,False,,0,False,False
TRZ01581,Cc1nnc(-c2cc3c(cn2)sc2ccccc23)nc1C,292.37,3.92,51.56,0,5,1,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16D50>,False,,False,,False,,False,,0,False,False
TRZ01582,Cc1nnc(Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)nc1C,370.42,2.82,86.45,0,6,4,4,2,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16DC0>,False,,False,,False,,False,,0,False,False
TRZ01583,Cc1nnc(CNC(=O)c2cc(N)cc(N)c2)nc1C,272.31,0.58,119.81,3,6,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16E30>,False,,True,aniline,False,,False,,1,False,False
TRZ01584,Cc1nnc(CNC(=O)Cc2cccc3ccccc23)nc1C,306.37,2.5,67.77,1,4,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16EA0>,False,,False,,False,,False,,0,False,False
TRZ01585,Cc1nnc(CNC(=O)c2ccc(C(F)(F)F)cc2)nc1C,310.28,2.44,67.77,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16F10>,False,,False,,False,,False,,0,False,False
TRZ01586,Cc1nnc(CNC(=O)c2cc3ccccc3cc2N)nc1C,307.36,2.15,93.79,2,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16F80>,False,,True,aniline,False,,False,,1,False,False
TRZ01587,Cc1nnc(-c2nnn(-c3cccc(C(F)(F)F)c3)c2N)nc1C,335.29,2.34,95.4,1,6,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF16FF0>,False,,False,,False,,False,,0,False,False
TRZ01589,COc1ccc2c3c1O[C@H]1[C@@]4(OC)C=C[C@@]5(C[C@H]4c4nnc(C)c(C)n4)[C@@H](C2)N(C)CC[C@]315,446.55,2.88,69.6,0,7,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17060>,False,,True,isolated_alkene,False,,False,,1,False,False
TRZ01590,Cc1ccc2oc(=O)n(Cc3nnc(C)c(C)n3)c2c1,270.29,1.75,73.81,0,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF170D0>,False,,False,,False,,False,,0,False,False
TRZ01592,CCCC1CCc2[nH]nc(-c3nnc(C)c(C)n3)c2C1,271.37,2.78,67.35,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17140>,False,,False,,False,,False,,0,False,False
TRZ01593,Cc1nnc(C2=NOC(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)nc1C,428.54,3.68,66.74,0,7,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF171B0>,True,anil_di_alk_E(186),False,,False,,False,,1,False,False
TRZ01594,Cc1nnc([C@H](CCCN)NC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)nc1C,484.65,4.71,106.68,2,6,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17220>,False,,False,,False,,False,,0,False,False
TRZ01596,Cc1nnc(/C=C/c2cccc(F)c2)nc1C,229.26,2.8,38.67,0,3,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17290>,False,,False,,False,,False,,0,False,False
TRZ01597,Cc1nnc(-c2cc(SCc3cccc(F)c3)ccn2)nc1C,326.4,3.98,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17300>,False,,False,,False,,False,,0,False,False
TRZ01598,Cc1nnc(-c2cc(SCc3ccc(F)cc3)ccn2)nc1C,326.4,3.98,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17370>,False,,False,,False,,False,,0,False,False
TRZ01599,Cc1nnc(-c2cc(SCc3cccc(C(F)(F)F)c3)ccn2)nc1C,376.41,4.86,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF173E0>,False,,False,,False,,False,,0,False,False
TRZ01600,Cc1nnc(-c2cc(SCc3ccc(C(F)(F)F)cc3)ccn2)nc1C,376.41,4.86,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17450>,False,,False,,False,,False,,0,False,False
TRZ01601,Cc1nnc(-c2nnn(Nc3ccccc3)c2C)nc1C,281.32,1.93,81.41,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF174C0>,False,,False,,False,,False,,0,False,False
TRZ01602,Cc1nnc(-c2nnn(Nc3ccc(Br)cc3)c2C)nc1C,360.22,2.69,81.41,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17530>,False,,False,,False,,False,,0,False,False
TRZ01603,Cc1nnc(-c2nnn(Nc3ccc(Cl)cc3)c2C)nc1C,315.77,2.58,81.41,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF175A0>,False,,False,,False,,False,,0,False,False
TRZ01604,Cc1nnc(-c2nnn(Nc3cc(Cl)ccc3Cl)c2C)nc1C,350.21,3.24,81.41,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17610>,False,,False,,False,,False,,0,False,False
TRZ01605,Cc1nnc(CN2Cc3c(Cl)cccc3NC2=O)nc1C,303.75,2.69,71.01,1,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17680>,False,,False,,False,,False,,0,False,False
TRZ01606,Cc1nnc(C2(NC(=O)CCCOc3ccc(Cl)cc3Cl)Cc3ccccc3C2)nc1C,471.39,4.76,77.0,1,5,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF176F0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ01607,Cc1nnc(C(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2)nc1C,392.44,2.91,94.81,0,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17760>,False,,False,,True,keto_def_heterocycle,False,,1,False,False
TRZ01609,Cc1nnc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc3c2c(C)nn3-c2ccccc2)nc1C,437.46,4.77,112.52,0,7,4,5,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF177D0>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01610,Cc1nnc(-c2cc(-c3ccc(C#N)cc3)nc3c2c(C)nn3-c2ccccc2)nc1C,417.48,4.74,93.17,0,6,3,5,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17840>,False,,False,,False,,False,,0,False,False
TRZ01613,Cc1nnc(-c2cc(-c3ccccc3)nn2Cc2ccc(Cl)nc2)nc1C,376.85,4.12,69.38,0,5,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF178B0>,False,,True,2-halo_pyridine,False,,False,,1,False,False
TRZ01614,Cc1nnc(-c2cc(-c3ccc(Cl)cc3)nn2Cc2ccc(Cl)nc2)nc1C,411.3,4.77,69.38,0,5,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17920>,False,,True,2-halo_pyridine,False,,False,,1,False,False
TRZ01615,Cc1nnc(-c2sc(Br)c(Br)c2OCC(=O)O)nc1C,423.09,3.21,85.2,1,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17990>,False,,False,,False,,False,,0,False,False
TRZ01616,Cc1nnc(/C(=C/c2cnn(-c3ccccc3)c2)c2ccccc2)nc1C,353.43,4.26,56.49,0,4,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17A00>,False,,False,,False,,False,,0,False,False
TRZ01617,CCOC(=O)c1sc(N)c(-c2nnc(C)c(C)n2)c1C,292.36,2.28,90.99,1,7,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17A70>,False,,False,,False,,False,,0,False,False
TRZ01618,COc1ccc(C(=O)N/C(=C/c2cc(OC)c(OC)c(OC)c2)c2nnc(C)c(C)n2)cc1,450.5,3.45,104.69,1,8,8,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17AE0>,False,,False,,False,,False,,0,False,False
TRZ01619,COc1c2occc2c(OC)c2c(C)c(-c3nnc(C)c(C)n3)c(=O)oc12,367.36,3.33,100.48,0,8,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17B50>,False,,True,cumarine,False,,False,,1,False,False
TRZ01620,Cc1nnc(-c2sc(NC(=O)Nc3ccccc3)nc2C)nc1C,340.41,3.56,92.69,2,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17BC0>,False,,False,,False,,False,,0,False,False
TRZ01621,Cc1nnc(CSc2nnc(-c3ccncc3)n2/N=C/c2ccccc2Cl)nc1C,436.93,3.97,94.63,0,8,6,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17C30>,False,,True,imine_1,False,,False,,1,False,False
TRZ01623,CC(/C=C/c1ccccc1)=N\OCc1nnc(C)c(C)n1,282.35,3.09,60.26,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17CA0>,False,,True,imine_1,False,,False,,1,False,False
TRZ01624,CC(/C=C/c1ccc(Cl)cc1)=N\OCc1nnc(C)c(C)n1,316.79,3.75,60.26,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17D10>,False,,True,imine_1,False,,False,,1,False,False
TRZ01625,COc1ccc(/C=C/C(C)=N/OCc2nnc(C)c(C)n2)cc1,312.37,3.1,69.49,0,6,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17D80>,False,,True,imine_1,False,,False,,1,False,False
TRZ01626,CC(/C=C/c1ccccc1)=N\OC(C)c1nnc(C)c(C)n1,296.37,3.66,60.26,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17DF0>,False,,True,imine_1,False,,False,,1,False,False
TRZ01627,CC(/C=C/c1ccc(Cl)cc1)=N\OC(C)c1nnc(C)c(C)n1,330.82,4.31,60.26,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17E60>,False,,True,imine_1,False,,False,,1,False,False
TRZ01628,COc1ccc(/C=C/C(C)=N/OC(C)c2nnc(C)c(C)n2)cc1,326.4,3.66,69.49,0,6,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17ED0>,False,,True,imine_1,False,,False,,1,False,False
TRZ01629,Cc1nn[11c](-c2ccncc2)nc1C,185.22,1.55,51.56,0,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF17F40>,False,,False,,False,,False,,0,False,False
TRZ01631,Cc1nnc(-c2ccc(N3C(=O)c4ccccc4NC34CCCCC4)cc2)nc1C,399.5,4.89,71.01,1,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18040>,False,,False,,False,,False,,0,False,False
TRZ01632,Cc1nnc(-c2cc(CCCCC(=O)Nc3ccccc3)on2)nc1C,351.41,3.49,93.8,1,6,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF180B0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ01633,Cc1nnc(Cn2ncc3cc([N+](=O)[O-])ccc32)nc1C,284.28,1.79,99.63,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18120>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01634,Cc1nnc(C(NC(=O)COc2ccc3ccccc3c2)C(C)C)nc1C,364.45,3.53,77.0,1,5,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18190>,False,,False,,False,,False,,0,False,False
TRZ01638,Cc1ccccc1-n1c(C)nc2c(OCc3nnc(C)c(C)n3)cccc2c1=O,387.44,3.38,82.79,0,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18200>,False,,False,,False,,False,,0,False,False
TRZ01639,Cc1nnc(-c2c(N)sc3c2CCCCCC3)nc1C,288.42,3.46,64.69,1,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18270>,False,,False,,False,,False,,0,False,False
TRZ01640,Cc1nnc(C(=O)CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc1C,380.41,1.5,111.77,1,6,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF182E0>,False,,True,beta-keto/anhydride,True,keto_def_heterocycle,False,,2,False,False
TRZ01641,Cc1nnc(-c2c(N)cccc2F)nc1C,218.23,1.88,64.69,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18350>,False,,True,aniline,False,,False,,1,False,False
TRZ01642,Cc1nnc(-c2ccc(-c3cccc(N(C)C)c3)cc2)nc1C,304.4,3.89,41.91,0,4,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF183C0>,False,,False,,False,,False,,0,False,False
TRZ01643,Cc1nnc(C(C)c2cccc(Cc3ccccc3)c2)nc1C,303.41,4.23,38.67,0,3,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18430>,False,,False,,False,,False,,0,False,False
TRZ01644,Cc1nnc(CCn2cc(C)c(=O)[nH]c2=O)nc1C,261.29,-0.11,93.53,1,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF184A0>,False,,False,,False,,False,,0,False,False
TRZ01645,Cc1nnc(-c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)nc1C,348.36,3.11,105.07,2,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18510>,False,,False,,False,,False,,0,False,False
TRZ01646,Cc1nnc(-c2cc(=O)[nH]c3c2CCC3)nc1C,242.28,1.33,71.53,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18580>,False,,False,,False,,False,,0,False,False
TRZ01647,Cc1nnc(-c2cc(=O)[nH]c3ccc(F)cc23)nc1C,270.27,2.14,71.53,1,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF185F0>,False,,False,,False,,False,,0,False,False
TRZ01648,Cc1nnc(-c2cc(=O)[nH]c3ccc([N+](=O)[O-])cc23)nc1C,297.27,1.91,114.67,1,6,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18660>,False,,True,nitro_group,False,,False,,1,False,False
TRZ01649,Cc1nnc(-c2cc(=O)[nH]c3c2CCCC3)nc1C,256.31,1.72,71.53,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF186D0>,False,,False,,False,,False,,0,False,False
TRZ01650,CC1=CCCC(C)(C)C1/C=C/c1cc(-c2nnc(C)c(C)n2)no1,324.43,4.54,64.7,0,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18740>,False,,True,isolated_alkene,False,,False,,1,False,False
TRZ01651,Cc1nnc(CSc2nnc3sc4ccccc4n23)nc1C,328.43,3.04,68.86,0,7,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF187B0>,False,,False,,False,,False,,0,False,False
TRZ01652,Cc1nnc(CCn2nc3sc4ccccc4n3c2=S)nc1C,342.45,3.12,60.9,0,6,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18820>,False,,True,Thiocarbonyl_group,False,,False,,1,False,False
TRZ01653,Cc1nnc(-c2cn(C3CC3)c3cc(N4CCNCC4)c(F)cc3c2=O)nc1C,394.45,2.35,75.94,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18890>,False,,False,,False,,False,,0,False,False
TRZ01654,Cc1nnc(-c2cccnc2SCc2ccccc2)nc1C,308.41,3.84,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18900>,False,,False,,False,,False,,0,False,False
TRZ01655,COc1ccc2c(c1)CCc1c(-c3ccc(OCCCc4nnc(C)c(C)n4)cc3)nc(N)nc1-2,468.56,4.31,108.93,1,8,7,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18970>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ01656,COc1ccc2c(c1)CCc1c(-c3ccc(OCCCCc4nnc(C)c(C)n4)cc3)nc(N)nc1-2,482.59,4.7,108.93,1,8,8,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF189E0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ01658,Cc1nnc(Cn2nc(N)c3c(C(F)(F)F)cc(-c4ccccc4)nc32)nc1C,399.38,3.55,95.4,1,6,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18A50>,False,,False,,False,,False,,0,False,False
TRZ01659,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cc(F)ccc21,298.32,2.63,60.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18AC0>,False,,False,,False,,False,,0,False,False
TRZ01660,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2ccc(Cl)cc21,314.78,3.14,60.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18B30>,False,,False,,False,,False,,0,False,False
TRZ01661,C#CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2ccc(C(F)(F)F)cc21,358.32,3.12,60.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18BA0>,False,,True,triple_bond,False,,False,,1,False,False
TRZ01663,Cc1nnc(-c2cn(Cc3ccc(C#N)cc3)c3cc(C(F)(F)F)ccc3c2=O)nc1C,435.41,4.41,84.46,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18C10>,False,,False,,False,,False,,0,False,False
TRZ01664,C#CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cccc(C(F)(F)F)c21,358.32,3.12,60.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18C80>,False,,True,triple_bond,False,,False,,1,False,False
TRZ01666,Cc1nnc(-c2cn(Cc3ccc(C#N)cc3)c3c(C(F)(F)F)cccc3c2=O)nc1C,435.41,4.41,84.46,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18CF0>,False,,False,,False,,False,,0,False,False
TRZ01667,Cc1nnc(-c2cn(C3CC3)c3cc(Cl)c(F)cc3c2=O)nc1C,344.78,3.6,60.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18D60>,False,,False,,False,,False,,0,False,False
TRZ01668,CCOc1ccc(C2=NOC(c3nnc(C)c(C)n3)C2)cc1,298.35,2.75,69.49,0,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18DD0>,False,,False,,False,,False,,0,False,False
TRZ01669,Cc1nnc(-c2c(-c3ccccc3)nn(-c3ccccc3)c2C)nc1C,341.42,4.32,56.49,0,4,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18E40>,False,,False,,False,,False,,0,False,False
TRZ01670,CCOc1ccccc1C1=NOC(c2nnc(C)c(C)n2)C1,298.35,2.75,69.49,0,6,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18EB0>,False,,False,,False,,False,,0,False,False
TRZ01671,Cc1nnc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc1C,361.84,4.66,56.49,0,4,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18F20>,False,,False,,False,,False,,0,False,False
TRZ01672,COc1ccc(C(=O)Nc2nc(C)c(-c3nnc(C)c(C)n3)s2)cc1,355.42,3.18,89.89,1,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF18F90>,False,,False,,False,,False,,0,False,False
TRZ01673,Cc1nnc(CCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc1C,382.9,3.05,58.04,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19000>,False,,False,,False,,False,,0,False,False
TRZ01674,Cc1nnc(-c2cc(-c3ccccc3)n[nH]c2=O)nc1C,279.3,1.91,84.42,1,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19070>,False,,False,,False,,False,,0,False,False
TRZ01675,Cc1nnc(-c2cc(-c3ccc(OCC(C)C)cc3)n[nH]c2=O)nc1C,351.41,2.94,93.65,1,6,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF190E0>,False,,False,,False,,False,,0,False,False
TRZ01676,Cc1nnc(COc2ccc3c(-c4ccccc4)cc(=O)oc3c2)nc1C,359.39,3.84,78.11,0,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19150>,False,,True,cumarine,False,,False,,1,False,False
TRZ01677,COc1ccc(-n2nc(-c3nnc(C)c(C)n3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,448.48,3.44,106.3,0,9,7,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF191C0>,False,,False,,False,,False,,0,False,False
TRZ01678,Cc1nnc(Cn2c(-c3ccco3)nc3ccccc32)nc1C,305.34,3.15,69.63,0,5,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19230>,False,,False,,False,,False,,0,False,False
TRZ01679,Cc1nnc(Cn2c(-c3ccc(CNCc4ccccc4)o3)nc3ccccc32)nc1C,424.51,4.44,81.66,1,6,7,5,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF192A0>,False,,False,,False,,False,,0,False,False
TRZ01680,CCN(CC)c1ccc(NC(=O)Cc2nnc(C)c(C)n2)cc1,313.41,2.52,71.01,1,5,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19310>,True,anil_di_alk_A(478),False,,False,,False,,1,False,False
TRZ01681,CCCCc1ccc(NC(=O)Cc2nnc(C)c(C)n2)cc1,298.39,3.01,67.77,1,4,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF19380>,False,,False,,False,,False,,0,False,False
