Triazine_ID,SMILES,Source_Hydrazide_SMILES
TRZ01536,Cc1nnc(C2SCCN2S(=O)(=O)c2ccc(Cl)cc2)nc1C,C1CSC(N1S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NN
TRZ01537,Cc1cc(OC(C)c2nnc(C)c(C)n2)cc(C)c1Cl,CC1=CC(=CC(=C1Cl)C)OC(C)C(=O)NN
TRZ01538,CCOC(=O)c1cc(-c2nc(-c3nnc(C)c(C)n3)cs2)c(C)nc1C(F)(F)F,CCOC(=O)C1=C(N=C(C(=C1)C2=NC(=CS2)C(=O)NN)C)C(F)(F)F
TRZ01539,Cc1nnc(CNC(=O)c2c(F)cccc2F)nc1C,C1=CC(=C(C(=C1)F)C(=O)NCC(=O)NN)F
TRZ01540,Cc1nnc(CS(=O)(=O)c2ccc(C(F)(F)F)cn2)nc1C,C1=CC(=NC=C1C(F)(F)F)S(=O)(=O)CC(=O)NN
TRZ01541,Cc1nnc(COc2ccc(SC(F)(F)F)cc2)nc1C,C1=CC(=CC=C1OCC(=O)NN)SC(F)(F)F
TRZ01542,Cc1nnc(CS(=O)Cc2cccc(C(F)(F)F)c2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)CS(=O)CC(=O)NN
TRZ01543,Cc1nnc(-c2ccccc2NC(=O)c2c(F)cccc2F)nc1C,C1=CC=C(C(=C1)C(=O)NN)NC(=O)C2=C(C=CC=C2F)F
TRZ01544,CCOC(=O)c1cn(Cc2nnc(C)c(C)n2)nc1C(F)(F)F,CCOC(=O)C1=CN(N=C1C(F)(F)F)CC(=O)NN
TRZ01545,COc1cc2ncnc(SCc3nnc(C)c(C)n3)c2cc1OC,COC1=C(C=C2C(=C1)C(=NC=N2)SCC(=O)NN)OC
TRZ01546,Cc1nnc(CSc2nnc(-c3ccncc3)n2-c2ccccc2)nc1C,C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN)C3=CC=NC=C3
TRZ01547,CSc1sc(-c2nnc(C)c(C)n2)c2c1C=CCC2,CSC1=C2C=CCCC2=C(S1)C(=O)NN
TRZ01548,Cc1nnc(-c2ccc(CSc3ccc(C(F)(F)F)cn3)o2)nc1C,C1=CC(=NC=C1C(F)(F)F)SCC2=CC=C(O2)C(=O)NN
TRZ01549,CSc1ncc(-c2nnc(C)c(C)n2)n1C,CN1C(=CN=C1SC)C(=O)NN
TRZ01550,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)c2nnc(C)c(C)n2)cc1,CC1=CC=C(C=C1)S(=O)(=O)NC(CC2=CC=CC=C2)C(=O)NN
TRZ01551,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(NCc2nnc(C)c(C)n2)c2ccccc2)cc1,COC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(C3=CC=CC=C3)NCC(=O)NN
TRZ01552,Cc1nnc(COc2ncn(-c3ccccc3)n2)nc1C,C1=CC=C(C=C1)N2C=NC(=N2)OCC(=O)NN
TRZ01553,COc1ccc(C2=NOC(c3nnc(C)c(C)n3)C2)cc1,COC1=CC=C(C=C1)C2=NOC(C2)C(=O)NN
TRZ01554,CCC1CCc2sc(-c3nnc(C)c(C)n3)cc2C1,CCC1CCC2=C(C1)C=C(S2)C(=O)NN
TRZ01555,Cc1nnc(-c2cc3ccc4ccccc4c3s2)nc1C,C1=CC=C2C(=C1)C=CC3=C2SC(=C3)C(=O)NN
TRZ01556,Cc1nnc(Cn2c(=O)c3c(ncn3CC(C)C)n(Cc3ccccc3)c2=O)nc1C,CC(C)CN1C=NC2=C1C(=O)N(C(=O)N2CC3=CC=CC=C3)CC(=O)NN
TRZ01557,Cc1nnc(-c2c[nH]c3ccc(Cl)cc3c2=O)nc1C,C1=CC2=C(C=C1Cl)C(=O)C(=CN2)C(=O)NN
TRZ01558,Cc1nnc(-c2cnn(-c3ccc([N+](=O)[O-])cc3)c2C(F)(F)F)nc1C,C1=CC(=CC=C1N2C(=C(C=N2)C(=O)NN)C(F)(F)F)[N+](=O)[O-]
TRZ01559,Cc1ccc2[nH]c(=O)cc(-c3nnc(C)c(C)n3)c2c1,CC1=CC2=C(C=C1)NC(=O)C=C2C(=O)NN
TRZ01560,COc1ccc(CCCc2nnc(SCc3nnc(C)c(C)n3)o2)c(C)c1,CC1=C(C=CC(=C1)OC)CCCC2=NN=C(O2)SCC(=O)NN
TRZ01561,Cc1nnc(C23CC4CC(C2)CC(n2cnc(Cl)n2)(C4)C3)nc1C,C1C2CC3(CC1CC(C2)(C3)N4C=NC(=N4)Cl)C(=O)NN
TRZ01562,Cc1nnc(C2CC(O)CN2S(=O)(=O)c2ccc3ccccc3c2)nc1C,C1C(CN(C1C(=O)NN)S(=O)(=O)C2=CC3=CC=CC=C3C=C2)O
TRZ01563,Cc1nnc(Cc2cc(=O)n(-c3ccc(F)cc3)[nH]2)nc1C,C1=CC(=CC=C1N2C(=O)C=C(N2)CC(=O)NN)F
TRZ01564,Cc1nnc(CCCCCNC(=O)c2ccccc2)nc1C,C1=CC=C(C=C1)C(=O)NCCCCCC(=O)NN
TRZ01565,Cc1nnc(/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccc(Br)cc2)nc1C,C1=CC(=CC=C1/C=C(/C(=O)NN)\NC(=O)C2=CC=C(C=C2)Br)[N+](=O)[O-]
TRZ01566,COc1ccc2c(c1)CCC/C2=N/Nc1nc(-c2nnc(C)c(C)n2)cs1,COC1=CC2=C(C=C1)/C(=N\NC3=NC(=CS3)C(=O)NN)/CCC2
TRZ01567,Cc1nnc(Cn2nc(C(F)(F)F)c(Cl)c2C)nc1C,CC1=C(C(=NN1CC(=O)NN)C(F)(F)F)Cl
TRZ01568,Cc1nnc(Cc2csc(-c3ccc(F)cc3)n2)nc1C,C1=CC(=CC=C1C2=NC(=CS2)CC(=O)NN)F
TRZ01569,COc1cc(/C=C(/NC(=O)c2ccc(Cl)cc2)c2nnc(C)c(C)n2)cc(OC)c1OC,COC1=CC(=CC(=C1OC)OC)/C=C(\C(=O)NN)/NC(=O)C2=CC=C(C=C2)Cl
TRZ01570,Cc1nnc(-c2[nH]c3ccc(CCN4C(=O)NC(C)(C)C4=O)cc3c2CCN(C)C)nc1C,CC1(C(=O)N(C(=O)N1)CCC2=CC3=C(C=C2)NC(=C3CCN(C)C)C(=O)NN)C
TRZ01571,Cc1nnc(Cc2c(C)n(-c3ccccc3)c3ccccc23)nc1C,CC1=C(C2=CC=CC=C2N1C3=CC=CC=C3)CC(=O)NN
TRZ01572,COc1cccc(OC)c1C(=O)NCc1nnc(C)c(C)n1,COC1=C(C(=CC=C1)OC)C(=O)NCC(=O)NN
TRZ01573,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2C(c1ccccc1)c1ccccc1,CC1=C(C2=C(N1C(C3=CC=CC=C3)C4=CC=CC=C4)C=CC(=C2)OC)CC(=O)NN
TRZ01574,Cc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3ccsc3)n2)nc1C,C1=CC=C2C(=C1)C3=CC(=NC(=C3N2)C4=CSC=C4)C(=O)NN
TRZ01575,CCC(c1nnc(C)c(C)n1)c1c(C)n(Cc2ccccc2)c2ccc(OC)cc12,CCC(C1=C(N(C2=C1C=C(C=C2)OC)CC3=CC=CC=C3)C)C(=O)NN
TRZ01576,Cc1nnc(/C=C/c2cc(C(=O)c3ccccc3)cn2C)nc1C,CN1C=C(C=C1/C=C/C(=O)NN)C(=O)C2=CC=CC=C2
TRZ01577,Cc1nnc(COc2ccc(C(=O)Nc3cccc(F)c3)c3ccccc23)nc1C,C1=CC=C2C(=C1)C(=CC=C2OCC(=O)NN)C(=O)NC3=CC(=CC=C3)F
TRZ01578,Cc1nnc(-c2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)nc1C,C1C2=NN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4)C(=O)NN
TRZ01579,Cc1nnc(C2Cc3cc(C(=O)c4cccs4)c(Cl)c(Cl)c3O2)nc1C,C1C(OC2=C(C(=C(C=C21)C(=O)C3=CC=CS3)Cl)Cl)C(=O)NN
TRZ01580,CC[C@]12CCC[C@@H]3[C@H]1c1c(c4c(O)cccc4n1C(=O)C2)C[C@H]3c1nnc(C)c(C)n1,CC[C@]12CCC[C@@H]3[C@H]1C4=C(C[C@H]3C(=O)NN)C5=C(N4C(=O)C2)C=CC=C5O
TRZ01581,Cc1nnc(CC(=O)Nc2ccccc2[N+](=O)[O-])nc1C,C1=CC=C(C(=C1)NC(=O)CC(=O)NN)[N+](=O)[O-]
TRZ01582,Cc1nnc(CC(=O)Nc2cccc([N+](=O)[O-])c2)nc1C,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)CC(=O)NN
TRZ01583,Cc1nnc(Cn2c(=O)c(C)nc3ccccc32)nc1C,CC1=NC2=CC=CC=C2N(C1=O)CC(=O)NN
TRZ01584,Cc1nnc(-c2cc3c(cn2)sc2ccccc23)nc1C,C1=CC=C2C(=C1)C3=CC(=NC=C3S2)C(=O)NN
TRZ01585,Cc1nnc(Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)nc1C,C1=CC=C(C=C1)C2=NC(=O)N(N=C2C3=CC=CC=C3)CC(=O)NN
TRZ01586,Cc1nnc(CNC(=O)c2cc(N)cc(N)c2)nc1C,C1=C(C=C(C=C1N)N)C(=O)NCC(=O)NN
TRZ01587,Cc1nnc(CNC(=O)c2cccc(C(F)(F)F)c2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NCC(=O)NN
TRZ01588,Cc1nnc(CNC(=O)Cc2cccc3ccccc23)nc1C,C1=CC=C2C(=C1)C=CC=C2CC(=O)NCC(=O)NN
TRZ01589,Cc1nnc(CNC(=O)c2ccc(C(F)(F)F)cc2)nc1C,C1=CC(=CC=C1C(=O)NCC(=O)NN)C(F)(F)F
TRZ01590,Cc1nnc(CNC(=O)c2cc3ccccc3cc2N)nc1C,C1=CC=C2C=C(C(=CC2=C1)C(=O)NCC(=O)NN)N
TRZ01591,Cc1nnc(-c2nnn(-c3cccc(C(F)(F)F)c3)c2N)nc1C,C1=CC(=CC(=C1)N2C(=C(N=N2)C(=O)NN)N)C(F)(F)F
TRZ01592,Cc1nnc(/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CC(=O)c2ccc(Cl)cc2)nc1C,C1=CC=C(C=C1)C2=NN(C=C2/C=C(\CC(=O)C3=CC=C(C=C3)Cl)/C(=O)NN)C4=CC=CC=C4
TRZ01593,COc1ccc2c3c1O[C@H]1[C@@]4(OC)C=C[C@@]5(C[C@H]4c4nnc(C)c(C)n4)[C@@H](C2)N(C)CC[C@]315,CN1CC[C@]23[C@@H]4[C@]5(C=C[C@]2([C@H]1CC6=C3C(=C(C=C6)OC)O4)C[C@H]5C(=O)NN)OC
TRZ01594,Cc1ccc2oc(=O)n(Cc3nnc(C)c(C)n3)c2c1,CC1=CC2=C(C=C1)OC(=O)N2CC(=O)NN
TRZ01595,Cc1nnc(C(C)Oc2ccc(Oc3cnc4ccc(Cl)cc4n3)cc2)nc1C,CC(C(=O)NN)OC1=CC=C(C=C1)OC2=CN=C3C=CC(=CC3=N2)Cl
TRZ01596,CCCC1CCc2[nH]nc(-c3nnc(C)c(C)n3)c2C1,CCCC1CCC2=C(C1)C(=NN2)C(=O)NN
TRZ01597,Cc1nnc(C2=NOC(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)nc1C,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)C4CC(=NO4)C(=O)NN
TRZ01598,Cc1nnc([C@H](CCCN)NC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)nc1C,C1C2CC3CC1CC(C2)(C3)C4=CC(=NC5=CC=CC=C54)C(=O)N[C@@H](CCCN)C(=O)NN
TRZ01599,Cc1nnc([C@H](CCCCN)NC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)nc1C,C1C2CC3CC1CC(C2)(C3)C4=CC(=NC5=CC=CC=C54)C(=O)N[C@@H](CCCCN)C(=O)NN
TRZ01600,Cc1nnc(/C=C/c2cccc(F)c2)nc1C,C1=CC(=CC(=C1)F)/C=C/C(=O)NN
TRZ01601,Cc1nnc(-c2cc(SCc3cccc(F)c3)ccn2)nc1C,C1=CC(=CC(=C1)F)CSC2=CC(=NC=C2)C(=O)NN
TRZ01602,Cc1nnc(-c2cc(SCc3ccc(F)cc3)ccn2)nc1C,C1=CC(=CC=C1CSC2=CC(=NC=C2)C(=O)NN)F
TRZ01603,Cc1nnc(-c2cc(SCc3cccc(C(F)(F)F)c3)ccn2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)CSC2=CC(=NC=C2)C(=O)NN
TRZ01604,Cc1nnc(-c2cc(SCc3ccc(C(F)(F)F)cc3)ccn2)nc1C,C1=CC(=CC=C1CSC2=CC(=NC=C2)C(=O)NN)C(F)(F)F
TRZ01605,Cc1nnc(-c2nnn(Nc3ccccc3)c2C)nc1C,CC1=C(N=NN1NC2=CC=CC=C2)C(=O)NN
TRZ01606,Cc1nnc(-c2nnn(Nc3ccc(Br)cc3)c2C)nc1C,CC1=C(N=NN1NC2=CC=C(C=C2)Br)C(=O)NN
TRZ01607,Cc1nnc(-c2nnn(Nc3ccc(Cl)cc3)c2C)nc1C,CC1=C(N=NN1NC2=CC=C(C=C2)Cl)C(=O)NN
TRZ01608,Cc1nnc(-c2nnn(Nc3cc(Cl)ccc3Cl)c2C)nc1C,CC1=C(N=NN1NC2=C(C=CC(=C2)Cl)Cl)C(=O)NN
TRZ01609,Cc1nnc(CN2Cc3c(Cl)cccc3NC2=O)nc1C,C1C2=C(C=CC=C2Cl)NC(=O)N1CC(=O)NN
TRZ01610,Cc1nnc(C(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2)nc1C,C1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3C=C2C(=O)C(=O)NN
TRZ01611,Cc1nnc(-c2nnc3c4c(-c5ccccc5)c(-c5ccccc5)nnc4nn3c2-c2ccccc2)nc1C,C1=CC=C(C=C1)C2=C(N=NC3=NN4C(=C(N=NC4=C23)C(=O)NN)C5=CC=CC=C5)C6=CC=CC=C6
TRZ01612,Cc1nnc(-c2cc(-c3ccccc3)nc3c2c(C)nn3-c2ccccc2)nc1C,CC1=NN(C2=C1C(=CC(=N2)C3=CC=CC=C3)C(=O)NN)C4=CC=CC=C4
TRZ01613,Cc1nnc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc3c2c(C)nn3-c2ccccc2)nc1C,CC1=NN(C2=C1C(=CC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NN)C4=CC=CC=C4
TRZ01614,Cc1nnc(-c2cc(-c3ccc(Cl)cc3)nc3c2c(C)nn3-c2ccccc2)nc1C,CC1=NN(C2=C1C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NN)C4=CC=CC=C4
TRZ01615,Cc1nnc(-c2cc(-c3ccc(Cl)cc3)nn2Cc2ccc(Cl)nc2)nc1C,C1=CC(=CC=C1C2=NN(C(=C2)C(=O)NN)CC3=CN=C(C=C3)Cl)Cl
TRZ01616,COc1ccc(-c2cc(-c3nnc(C)c(C)n3)n(Cc3ccc(Cl)nc3)n2)cc1,COC1=CC=C(C=C1)C2=NN(C(=C2)C(=O)NN)CC3=CN=C(C=C3)Cl
TRZ01617,Cc1nnc(-c2sc(Br)c(Br)c2OCC(=O)O)nc1C,C(C(=O)O)OC1=C(SC(=C1Br)Br)C(=O)NN
TRZ01618,Cc1nnc(COC(Cn2nnc(-c3ccccc3)n2)c2ccc(Cl)cc2)nc1C,C1=CC=C(C=C1)C2=NN(N=N2)CC(C3=CC=C(C=C3)Cl)OCC(=O)NN
TRZ01619,Cc1cc(C)c(C/C(=N/OCc2nnc(C)c(C)n2)c2cc3ccccc3o2)c(C)c1,CC1=CC(=C(C(=C1)C)C/C(=N/OCC(=O)NN)/C2=CC3=CC=CC=C3O2)C
TRZ01620,Cc1nnc(/C(=C/c2cnn(-c3ccccc3)c2)c2ccccc2)nc1C,C1=CC=C(C=C1)/C(=C\C2=CN(N=C2)C3=CC=CC=C3)/C(=O)NN
TRZ01621,CCOC(=O)c1sc(N)c(-c2nnc(C)c(C)n2)c1C,CCOC(=O)C1=C(C(=C(S1)N)C(=O)NN)C
TRZ01622,COc1ccc(C(=O)N/C(=C/c2cc(OC)c(OC)c(OC)c2)c2nnc(C)c(C)n2)cc1,COC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=C(C(=C2)OC)OC)OC)/C(=O)NN
TRZ01623,COc1c2occc2c(OC)c2c(C)c(-c3nnc(C)c(C)n3)c(=O)oc12,CC1=C(C(=O)OC2=C(C3=C(C=CO3)C(=C12)OC)OC)C(=O)NN
TRZ01624,Cc1nnc(-c2sc(NC(=O)Nc3ccccc3)nc2C)nc1C,CC1=C(SC(=N1)NC(=O)NC2=CC=CC=C2)C(=O)NN
TRZ01625,Cc1nnc(CSc2nnc(-c3ccncc3)n2/N=C/c2ccccc2Cl)nc1C,C1=CC=C(C(=C1)/C=N/N2C(=NN=C2SCC(=O)NN)C3=CC=NC=C3)Cl
TRZ01626,Cc1nnc(-c2sc(-c3cc(-c4ccc(Cl)cc4)n(-c4ccc(F)cc4)n3)nc2C)nc1C,CC1=C(SC(=N1)C2=NN(C(=C2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)C(=O)NN
TRZ01627,CC(/C=C/c1ccccc1)=N\OCc1nnc(C)c(C)n1,C/C(=N\OCC(=O)NN)/C=C/C1=CC=CC=C1
TRZ01628,CC(/C=C/c1ccc(Cl)cc1)=N\OCc1nnc(C)c(C)n1,C/C(=N\OCC(=O)NN)/C=C/C1=CC=C(C=C1)Cl
TRZ01629,COc1ccc(/C=C/C(C)=N/OCc2nnc(C)c(C)n2)cc1,C/C(=N\OCC(=O)NN)/C=C/C1=CC=C(C=C1)OC
TRZ01630,CC(/C=C/c1ccccc1)=N\OC(C)c1nnc(C)c(C)n1,CC(C(=O)NN)O/N=C(\C)/C=C/C1=CC=CC=C1
TRZ01631,CC(/C=C/c1ccc(Cl)cc1)=N\OC(C)c1nnc(C)c(C)n1,CC(C(=O)NN)O/N=C(\C)/C=C/C1=CC=C(C=C1)Cl
TRZ01632,COc1ccc(/C=C/C(C)=N/OC(C)c2nnc(C)c(C)n2)cc1,CC(C(=O)NN)O/N=C(\C)/C=C/C1=CC=C(C=C1)OC
TRZ01633,Cc1nn[11c](-c2ccncc2)nc1C,C1=CN=CC=C1[11C](=O)NN
TRZ01634,Cc1nnc(-c2cc(COc3cc(C(F)(F)F)nc4c(C(F)(F)F)cccc34)on2)nc1C,C1=CC2=C(C(=C1)C(F)(F)F)N=C(C=C2OCC3=CC(=NO3)C(=O)NN)C(F)(F)F
TRZ01635,Cc1nnc(-c2ccc(N3C(=O)c4ccccc4NC34CCCCC4)cc2)nc1C,C1CCC2(CC1)NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)C(=O)NN
TRZ01636,Cc1nnc(-c2cc(CCCCC(=O)Nc3ccccc3)on2)nc1C,C1=CC=C(C=C1)NC(=O)CCCCC2=CC(=NO2)C(=O)NN
TRZ01637,Cc1nnc(Cn2ncc3cc([N+](=O)[O-])ccc32)nc1C,C1=CC2=C(C=C1[N+](=O)[O-])C=NN2CC(=O)NN
TRZ01638,Cc1nnc(C(NC(=O)COc2ccc3ccccc3c2)C(C)C)nc1C,CC(C)C(C(=O)NN)NC(=O)COC1=CC2=CC=CC=C2C=C1
TRZ01639,COc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)n2Cc2nnc(C)c(C)n2)cc1,COC1=CC=C(C=C1)C2=CC(=C(N2CC(=O)NN)C3=CC=CC=C3)C4=CC=CC=C4
TRZ01640,Cc1nnc(Cn2c(-c3ccccc3)cc(-c3ccccc3)c2-c2ccccc2)nc1C,C1=CC=C(C=C1)C2=CC(=C(N2CC(=O)NN)C3=CC=CC=C3)C4=CC=CC=C4
TRZ01641,Cc1nnc(Cn2c(-c3ccccc3O)cc(-c3ccccc3)c2-c2ccccc2)nc1C,C1=CC=C(C=C1)C2=C(N(C(=C2)C3=CC=CC=C3O)CC(=O)NN)C4=CC=CC=C4
TRZ01642,Cc1ccccc1-n1c(C)nc2c(OCc3nnc(C)c(C)n3)cccc2c1=O,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=CC=C3OCC(=O)NN)C
TRZ01643,Cc1nnc(-c2c(N)sc3c2CCCCCC3)nc1C,C1CCCC2=C(CC1)C(=C(S2)N)C(=O)NN
TRZ01644,Cc1nnc(C(=O)CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc1C,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CC(=O)C(=O)NN
TRZ01645,Cc1nnc(-c2ccc(-c3cccc(N(C)C)c3)cc2)nc1C,CN(C)C1=CC=CC(=C1)C2=CC=C(C=C2)C(=O)NN
TRZ01646,Cc1nnc(C(C)c2cccc(Oc3ccccc3)c2)nc1C,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)NN
TRZ01647,Cc1nnc(C(C)c2cccc(Cc3ccccc3)c2)nc1C,CC(C1=CC=CC(=C1)CC2=CC=CC=C2)C(=O)NN
TRZ01648,Cc1nnc(CCn2cc(C)c(=O)[nH]c2=O)nc1C,CC1=CN(C(=O)NC1=O)CCC(=O)NN
TRZ01649,Cc1nnc(-c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)nc1C,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)C(=O)NN)C(=O)O
TRZ01650,Cc1nnc(-c2cc(=O)[nH]c3c2CCC3)nc1C,C1CC2=C(C1)NC(=O)C=C2C(=O)NN
TRZ01651,Cc1nnc(-c2cc(=O)[nH]c3ccc(F)cc23)nc1C,C1=CC2=C(C=C1F)C(=CC(=O)N2)C(=O)NN
TRZ01652,Cc1nnc(-c2cc(=O)[nH]c3ccc([N+](=O)[O-])cc23)nc1C,C1=CC2=C(C=C1[N+](=O)[O-])C(=CC(=O)N2)C(=O)NN
TRZ01653,Cc1nnc(-c2cc(=O)[nH]c3c2CCCC3)nc1C,C1CCC2=C(C1)C(=CC(=O)N2)C(=O)NN
TRZ01654,CC1=CCCC(C)(C)C1/C=C/c1cc(-c2nnc(C)c(C)n2)no1,CC1=CCCC(C1/C=C/C2=CC(=NO2)C(=O)NN)(C)C
TRZ01655,Cc1nnc(CSc2nnc3sc4ccccc4n23)nc1C,C1=CC=C2C(=C1)N3C(=NN=C3SCC(=O)NN)S2
TRZ01656,Cc1nnc(CCn2nc3sc4ccccc4n3c2=S)nc1C,C1=CC=C2C(=C1)N3C(=NN(C3=S)CCC(=O)NN)S2
TRZ01657,Cc1nnc(-c2cn(C3CC3)c3cc(N4CCNCC4)c(F)cc3c2=O)nc1C,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)NN
TRZ01658,Cc1nnc(-c2cccnc2SCc2ccccc2)nc1C,C1=CC=C(C=C1)CSC2=C(C=CC=N2)C(=O)NN
TRZ01659,COc1ccc2c(c1)CCc1c(-c3ccc(OCCCc4nnc(C)c(C)n4)cc3)nc(N)nc1-2,COC1=CC2=C(C=C1)C3=NC(=NC(=C3CC2)C4=CC=C(C=C4)OCCCC(=O)NN)N
TRZ01660,COc1ccc2c(c1)CCc1c(-c3ccc(OCCCCc4nnc(C)c(C)n4)cc3)nc(N)nc1-2,COC1=CC2=C(C=C1)C3=NC(=NC(=C3CC2)C4=CC=C(C=C4)OCCCCC(=O)NN)N
TRZ01661,COc1ccc2c(c1)CCc1c(-c3ccc(OCCCCCc4nnc(C)c(C)n4)cc3)nc(N)nc1-2,COC1=CC2=C(C=C1)C3=NC(=NC(=C3CC2)C4=CC=C(C=C4)OCCCCCC(=O)NN)N
TRZ01662,Cc1nnc(Cn2nc(N)c3c(C(F)(F)F)cc(-c4ccccc4)nc32)nc1C,C1=CC=C(C=C1)C2=NC3=C(C(=C2)C(F)(F)F)C(=NN3CC(=O)NN)N
TRZ01663,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cc(F)ccc21,CCN1C=C(C(=O)C2=C1C=CC(=C2)F)C(=O)NN
TRZ01664,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2ccc(Cl)cc21,CCN1C=C(C(=O)C2=C1C=C(C=C2)Cl)C(=O)NN
TRZ01665,C#CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2ccc(C(F)(F)F)cc21,C#CCN1C=C(C(=O)C2=C1C=C(C=C2)C(F)(F)F)C(=O)NN
TRZ01666,Cc1nnc(-c2cn(Cc3ccc(C#N)cc3)c3cc(C(F)(F)F)ccc3c2=O)nc1C,C1=CC(=CC=C1CN2C=C(C(=O)C3=C2C=C(C=C3)C(F)(F)F)C(=O)NN)C#N
TRZ01667,C#CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cccc(C(F)(F)F)c21,C#CCN1C=C(C(=O)C2=C1C(=CC=C2)C(F)(F)F)C(=O)NN
TRZ01668,Cc1nnc(-c2cn(Cc3ccc(Cl)cc3Cl)c3c(C(F)(F)F)cccc3c2=O)nc1C,C1=CC2=C(C(=C1)C(F)(F)F)N(C=C(C2=O)C(=O)NN)CC3=C(C=C(C=C3)Cl)Cl
TRZ01669,Cc1nnc(-c2cn(Cc3ccc(C#N)cc3)c3c(C(F)(F)F)cccc3c2=O)nc1C,C1=CC2=C(C(=C1)C(F)(F)F)N(C=C(C2=O)C(=O)NN)CC3=CC=C(C=C3)C#N
TRZ01670,Cc1nnc(-c2cn(C3CC3)c3cc(Cl)c(F)cc3c2=O)nc1C,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)Cl)F)C(=O)NN
TRZ01671,CCOc1ccc(C2=NOC(c3nnc(C)c(C)n3)C2)cc1,CCOC1=CC=C(C=C1)C2=NOC(C2)C(=O)NN
TRZ01672,Cc1nnc(-c2c(-c3ccccc3)nn(-c3ccccc3)c2C)nc1C,CC1=C(C(=NN1C2=CC=CC=C2)C3=CC=CC=C3)C(=O)NN
TRZ01673,CCOc1ccccc1C1=NOC(c2nnc(C)c(C)n2)C1,CCOC1=CC=CC=C1C2=NOC(C2)C(=O)NN
TRZ01674,COc1ccc(C(=O)Nc2nc(C)c(-c3nnc(C)c(C)n3)s2)cc1,CC1=C(SC(=N1)NC(=O)C2=CC=C(C=C2)OC)C(=O)NN
TRZ01675,Cc1nnc(CCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc1C,C1CN(CCN1CCC(=O)NN)C2=C3C=CC(=CC3=NC=C2)Cl
TRZ01676,Cc1nnc(-c2cc(-c3ccccc3)n[nH]c2=O)nc1C,C1=CC=C(C=C1)C2=NNC(=O)C(=C2)C(=O)NN
TRZ01677,Cc1nnc(-c2cc(-c3ccc(OC(C)C)cc3)n[nH]c2=O)nc1C,CC(C)OC1=CC=C(C=C1)C2=NNC(=O)C(=C2)C(=O)NN
TRZ01678,Cc1nnc(-c2cc(-c3ccc(OCC(C)C)cc3)n[nH]c2=O)nc1C,CC(C)COC1=CC=C(C=C1)C2=NNC(=O)C(=C2)C(=O)NN
TRZ01679,Cc1nnc(COc2ccc3c(-c4ccccc4)cc(=O)oc3c2)nc1C,C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3)OCC(=O)NN
TRZ01680,COc1ccc(-n2nc(-c3nnc(C)c(C)n3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,COC1=CC=C(C=C1)N2C(=NC(=N2)C(=O)NN)C3=CC(=C(C(=C3)OC)OC)OC
